,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
8223,DB FahrtProfi,TRAVEL_AND_LOCAL,,1.0,10000000.0,1000.0,Free,0.0,Everyone,Travel & Local,2017-05-04,1.0.2,4.2 and up
8225,ReDNAKET DB Normalization Tool,TOOLS,,0.0,940000.0,10.0,Paid,0.99,Everyone,Tools,2016-02-03,1.0.2,5.0 and up
8232,Guide for IMS DB,BOOKS_AND_REFERENCE,,0.0,2600000.0,10.0,Free,0.0,Everyone,Books & Reference,2018-06-11,1.0.0,4.1 and up
8241,LC-DB-LITE,PHOTOGRAPHY,,0.0,2300000.0,100.0,Free,0.0,Everyone,Photography,2017-10-20,1.0,4.2 and up
8242,db Meter - sound level meter with data logging,TOOLS,,0.0,15000000.0,1.0,Paid,1.49,Everyone,Tools,2018-03-15,1.0.1,4.1 and up
8243,Hamburg Transit - Offline HVV DB times and plans,MAPS_AND_NAVIGATION,,9.0,10000000.0,1000.0,Free,0.0,Everyone,Maps & Navigation,2018-05-21,2.3,4.1 and up
8262,Choose SuperHero Quize Marvel | DC,FAMILY,,3.0,4099999.9999999995,100.0,Free,0.0,Everyone,Entertainment,2018-07-29,2.0,5.0 and up
8278,Pepsi Cards DC,COMICS,,1.0,21000000.0,50.0,Free,0.0,Everyone 10+,Comics,2018-06-26,0.0.4,4.4 and up
8280,Robin - DC Movie Collection,FAMILY,,1.0,2300000.0,500.0,Free,0.0,Everyone,Entertainment,2017-11-19,1.0.1,4.0 and up
8282,D.C. Driving/Walking Tours,TRAVEL_AND_LOCAL,,0.0,32000000.0,50.0,Paid,4.99,Everyone,Travel & Local,2018-07-27,3.8.0,4.4 and up
8283,Painting Lulu DC Super Friends,BOOKS_AND_REFERENCE,,7.0,17000000.0,1000.0,Free,0.0,Everyone,Books & Reference,2017-02-09,1.2,4.0.3 and up
8318,df,TOOLS,,4.0,33000.0,1000.0,Free,0.0,Everyone,Tools,2016-08-12,1.0,1.5 and up
8319,DF Squid,GAME,,1.0,14000000.0,100.0,Free,0.0,Everyone,Board,2013-12-12,1.0,2.3 and up
8322,DF 司機,MAPS_AND_NAVIGATION,,9.0,9900000.0,500.0,Free,0.0,Everyone,Maps & Navigation,2018-08-06,13.0.0,5.0 and up
8328,Guide to Nikon Df,PHOTOGRAPHY,,1.0,663000.0,10.0,Paid,29.99,Everyone,Photography,2014-02-18,2.0.0,4.0.3 and up
8329,DF BugMeNot,SOCIAL,,7.0,1400000.0,500.0,Free,0.0,Teen,Social,2015-10-29,1.0,5.0 and up
8330,DF-CAM,TOOLS,,2.0,20000000.0,100.0,Free,0.0,Everyone,Tools,2018-05-16,2.0.1,4.3 and up
8331,DF Tracker,BUSINESS,,2.0,6000000.0,100.0,Free,0.0,Everyone,Business,2017-09-27,1.0,4.0.3 and up
8332,Guia Bike DF,SPORTS,,29.0,14000000.0,100.0,Free,0.0,Everyone,Sports,2018-02-18,22.0,5.0 and up
8333,Rádio DF FM,FAMILY,,24.0,1500000.0,1000.0,Free,0.0,Everyone,Entertainment,2017-08-03,3.0,2.3 and up
8334,Noticias DF,SOCIAL,,2.0,2300000.0,1000.0,Free,0.0,Everyone,Social,2015-05-25,1.0,2.3 and up
8337,DF-View,BUSINESS,,0.0,15000000.0,100.0,Free,0.0,Everyone,Business,2016-01-04,1.0.9,4.0 and up
8338,"MexiRoomies - roomies, mexico, df, apt, house room",LIFESTYLE,,2.0,32000000.0,500.0,Free,0.0,Everyone,Lifestyle,2018-07-04,1.9,4.0.3 and up
8339,DF Wall Plus – Droid Firewall,TOOLS,,9.0,6300000.0,500.0,Free,0.0,Everyone,Tools,2017-08-20,1.0,4.0.3 and up
8340,Diario Financiero,FINANCE,,30.0,24000000.0,10000.0,Free,0.0,Everyone,Finance,2018-06-18,v1.1.6(201806181),4.1 and up
8341,Digital FM Brasília DF,FAMILY,,5.0,1400000.0,100.0,Free,0.0,Everyone,Entertainment,2017-09-22,1.0,2.3 and up
8342,DF SmartPlus,TOOLS,,0.0,36000000.0,10.0,Free,0.0,Everyone,Tools,2018-02-23,1.0.1,4.1 and up
8344,ElejaOnline DF,BUSINESS,,0.0,3000000.0,50.0,Free,0.0,Everyone,Business,2018-06-18,1.0.0,4.1 and up
8345,ProconLegis-DF,TOOLS,,2.0,14000000.0,5.0,Free,0.0,Everyone,Tools,2018-07-31,1.0,4.4 and up
8346,Técnico Legislativo Câmara Legislativa DF,PRODUCTIVITY,,1.0,10000000.0,10.0,Paid,2.99,Everyone,Productivity,2018-06-29,6.0,4.0.3 and up
8348,Cargo de Praça PM DF,PRODUCTIVITY,,0.0,5200000.0,10.0,Paid,2.99,Everyone,Productivity,2018-05-07,3.0,4.0 and up
8349,Consultar Infracciones de Transito DF y Mexico,TOOLS,,0.0,2900000.0,10.0,Free,0.0,Everyone,Tools,2018-07-23,2.5,4.0 and up
8351,México City D.F News,NEWS_AND_MAGAZINES,,2.0,5700000.0,100.0,Free,0.0,Everyone,News & Magazines,2016-05-09,1.1,4.0.3 and up
8354,df-Vegetable,BUSINESS,,0.0,2900000.0,5.0,Free,0.0,Everyone,Business,2018-06-11,1.1,4.0.3 and up
8355,Aproveita DF,LIFESTYLE,,0.0,3300000.0,1.0,Free,0.0,Everyone,Lifestyle,2018-08-02,1.0,4.0 and up
8356,EVENTOS DF,EVENTS,,0.0,4500000.0,10.0,Free,0.0,Everyone,Events,2017-12-01,1.0.1,4.1 and up
8358,Rádio Sol Nascente DF,COMMUNICATION,,12.0,1600000.0,500.0,Free,0.0,Everyone,Communication,2016-07-28,3.1,2.3 and up
8359,Diseño de columnas NTC - RSEE 2017,PRODUCTIVITY,,6.0,2800000.0,100.0,Paid,0.99,Everyone,Productivity,2018-03-26,2.0,4.1 and up
8384,DG Card,COMMUNICATION,,0.0,0.0,100.0,Free,0.0,Everyone,Communication,2017-08-15,Varies with device,Varies with device
8389,DG Hair,LIFESTYLE,,0.0,3000000.0,10.0,Free,0.0,Everyone,Lifestyle,2017-08-30,1.0.0,4.0 and up
8390,DG Xplained,HEALTH_AND_FITNESS,,1.0,12000000.0,100.0,Free,0.0,Everyone,Health & Fitness,2018-05-02,1.0.3,4.1 and up
8393,DG Monitor,BUSINESS,,1.0,4500000.0,100.0,Free,0.0,Everyone,Business,2017-10-12,1.0.0.17,4.0 and up
8414,DH Karaoke,FAMILY,,8.0,10000000.0,1000.0,Free,0.0,Everyone,Entertainment,2017-10-23,3.3.6,4.1 and up
8425,DH Mariage,LIFESTYLE,,0.0,4900000.0,50.0,Free,0.0,Everyone,Lifestyle,2017-09-12,1.0,4.3 and up
8431,D. H. Lawrence Poems FREE,BOOKS_AND_REFERENCE,,13.0,942000.0,1000.0,Free,0.0,Everyone,Books & Reference,2013-11-22,1.11,2.3.3 and up
8435,DH-Security Camera,BUSINESS,,3.0,36000000.0,100.0,Free,0.0,Everyone,Business,2017-08-01,DH-Security Camera,5.0 and up
8488,S-Home DK,LIFESTYLE,,4.0,17000000.0,1000.0,Free,0.0,Everyone,Lifestyle,2017-10-18,1.26,4.0 and up
8489,DK Primrose for KLWP,PERSONALIZATION,,0.0,16000000.0,1.0,Paid,0.99,Everyone,Personalization,2017-12-02,v2017.Dec.01.19,4.4 and up
8490,DK Online,FAMILY,,21.0,3500000.0,100.0,Free,0.0,Everyone,Entertainment,2018-05-18,8.2,4.0.3 and up
8495,HDWallpaper DK,PERSONALIZATION,,0.0,6600000.0,10.0,Free,0.0,Teen,Personalization,2017-10-05,1.0,4.0 and up
8499,cluster.dk,COMMUNICATION,,49.0,1100000.0,1000.0,Free,0.0,Everyone,Communication,2013-06-25,1.0.2,2.3 and up
8501,DK Childcare Centers,LIFESTYLE,,0.0,13000000.0,500.0,Free,0.0,Everyone,Lifestyle,2018-04-02,1.0.2,4.1 and up
8502,Gokarting.dk,FAMILY,,13.0,34000000.0,1000.0,Free,0.0,Everyone,Entertainment,2018-03-25,5.0.45,4.1 and up
8504,DK TEL Dialer,COMMUNICATION,,0.0,4200000.0,50.0,Free,0.0,Everyone,Communication,2017-11-26,3.8.8,2.2 and up
8505,DK Studio Barbershop,BEAUTY,,8.0,17000000.0,100.0,Free,0.0,Everyone,Beauty,2018-03-20,1.1,4.1 and up
8506,Dr. D.K. Olukoya Sermons,LIFESTYLE,,1.0,3000000.0,100.0,Free,0.0,Everyone,Lifestyle,2017-09-26,1.0,4.0 and up
8509,Dr D K Olukoya,LIFESTYLE,,0.0,3300000.0,1.0,Free,0.0,Teen,Lifestyle,2018-07-25,1.0,4.1 and up
8510,DK Hair Design,LIFESTYLE,,0.0,2500000.0,10.0,Free,0.0,Everyone,Lifestyle,2017-05-15,1.0.0,4.0 and up
8548,DM Talk New,COMMUNICATION,,3.0,4200000.0,5000.0,Free,0.0,Everyone,Communication,2018-02-07,3.8.8,2.2 and up
8556,DM - The Offical Messaging App,COMMUNICATION,,0.0,11000000.0,10.0,Free,0.0,Teen,Communication,2017-12-20,1.3,4.0.3 and up
8562,DM Transfers Dalaman Transfers,TRAVEL_AND_LOCAL,,51.0,245000.0,10000.0,Free,0.0,Everyone,Travel & Local,2014-02-22,1.0,2.2 and up
8565,DM Die Roller 9000,TOOLS,,0.0,3300000.0,5.0,Paid,0.99,Everyone,Tools,2018-05-14,1.2,2.1 and up
8566,DM Magazine,NEWS_AND_MAGAZINES,,0.0,27000000.0,10.0,Free,0.0,Everyone,News & Magazines,2018-05-11,1.0,4.1 and up
8567,DM הפקות,PHOTOGRAPHY,,2.0,10000000.0,100.0,Free,0.0,Everyone,Photography,2017-10-14,30.0,3.2 and up
8568,DM TrackMan,MAPS_AND_NAVIGATION,,10.0,7800000.0,100.0,Free,0.0,Everyone,Maps & Navigation,2018-06-26,2.1.0,4.4 and up
8573,DM Accounting and Payroll,FINANCE,,0.0,92000000.0,100.0,Free,0.0,Everyone,Finance,2017-09-27,4.0.30,5.0 and up
8575,DM Collection,SHOPPING,,3.0,1200000.0,100.0,Free,0.0,Everyone,Shopping,2015-06-25,1.1,2.2 and up
8576,DM AirDisk HDD,TOOLS,,4.0,33000000.0,100.0,Free,0.0,Everyone,Tools,2018-07-28,1.4.6,4.0.3 and up
8577,DM AirDisk NAS,TOOLS,,0.0,35000000.0,50.0,Free,0.0,Everyone,Tools,2018-07-31,2.1.4,4.0.3 and up
8578,Shaggy's DM Assistant,PRODUCTIVITY,,0.0,0.0,5.0,Free,0.0,Everyone,Productivity,2018-01-14,Varies with device,Varies with device
8579,Otto DM,SOCIAL,,0.0,2400000.0,10.0,Free,0.0,Teen,Social,2018-03-07,1.0,4.0 and up
8580,DM Adventure,GAME,,0.0,11000000.0,10.0,Free,0.0,Everyone,Adventure,2018-06-18,1.0.4,2.3 and up
8581,Ramdor DM Mobile,BUSINESS,,1.0,23000000.0,100.0,Free,0.0,Everyone,Business,2018-06-13,21 - Rel2.0,3.0 and up
8583,Ultimate DM,FAMILY,,0.0,0.0,10.0,Free,0.0,Everyone,Role Playing,2018-03-10,Varies with device,Varies with device
8588,DN Managed Mobility App,BUSINESS,,0.0,3400000.0,50.0,Free,0.0,Everyone,Business,2018-07-13,2.1.2,5.0 and up
8593,DN Events,PRODUCTIVITY,,4.0,18000000.0,500.0,Free,0.0,Teen,Productivity,2018-06-07,7.17.2.0,5.0 and up
8597,DN Advanced Service Coder,BUSINESS,,0.0,21000000.0,10.0,Free,0.0,Everyone,Business,2018-06-01,1.0.0,4.0 and up
8598,DN Premium Hookah Lounge,BUSINESS,,1.0,4200000.0,50.0,Free,0.0,Everyone,Business,2015-10-21,1.0,2.3 and up
8599,PlayMotiv dn edition,BUSINESS,,0.0,28000000.0,500.0,Free,0.0,Everyone,Business,2018-04-08,1.0.2,4.1 and up
8600,Cossack Dictionary (DN),BOOKS_AND_REFERENCE,,7.0,2300000.0,10.0,Paid,2.99,Teen,Books & Reference,2018-04-28,1.0,4.0.3 and up
8602,DN Diamonds,BUSINESS,,4.0,10000000.0,100.0,Free,0.0,Everyone,Business,2018-07-31,3.9.17,4.0.3 and up
8603,DN Prasad,FINANCE,,0.0,5900000.0,100.0,Free,0.0,Everyone,Finance,2018-04-30,1.1.2,4.0.3 and up
8605,DN Driver,FAMILY,,0.0,7500000.0,5.0,Free,0.0,Everyone,Education,2018-06-09,1.0.2,4.1 and up
8606,D.N. College Meerut,FAMILY,,0.0,19000000.0,10.0,Free,0.0,Everyone,Education,2018-03-26,1.0.0,4.0 and up
8607,DN Radio FM,NEWS_AND_MAGAZINES,,0.0,3800000.0,10.0,Free,0.0,Teen,News & Magazines,2016-07-15,1.1,2.3 and up
8612,DN Snacks,BUSINESS,,0.0,7600000.0,1.0,Free,0.0,Everyone,Business,2018-04-09,1.0.0,4.0 and up
8614,Sweden Newspapers,NEWS_AND_MAGAZINES,,0.0,2100000.0,0.0,Free,0.0,Everyone,News & Magazines,2018-07-07,1.1,4.4 and up
8616,MC.Fitting,PRODUCTIVITY,,130.0,3400000.0,1000.0,Paid,8.49,Everyone,Productivity,2017-05-03,12.0,1.6 and up
8690,Magical Insta DP,PHOTOGRAPHY,,2.0,5200000.0,1000.0,Free,0.0,Everyone,Photography,2018-06-28,1.1,4.0 and up
8698,Best DP and Status - All Type DP & Status,FAMILY,,1.0,5700000.0,100.0,Free,0.0,Everyone,Entertainment,2018-05-30,1.0,4.0.3 and up
8729,DQ Akses,TOOLS,,0.0,2600000.0,1.0,Free,0.0,Everyone,Tools,2018-07-06,1.1,2.1 and up
8752,Dulquer Salmaan HD Wallpapers,PERSONALIZATION,,1.0,3900000.0,100.0,Free,0.0,Everyone,Personalization,2018-05-22,1.1.0,4.0 and up
8822,Simple x3DS Emulator - BETA,GAME,,0.0,0.0,50000.0,Free,0.0,Everyone,Arcade,2018-06-13,Varies with device,Varies with device
8825,Ability DS UNO,PRODUCTIVITY,,3.0,2300000.0,50.0,Paid,2.6,Everyone,Productivity,2014-05-19,1.0,1.5 and up
8828,DS Companion,HEALTH_AND_FITNESS,,0.0,4600000.0,50.0,Free,0.0,Everyone,Health & Fitness,2017-11-03,1.7,4.4 and up
8831,DS-Admin,FAMILY,,1.0,21000000.0,10.0,Free,0.0,Everyone,Education,2018-03-05,2.0,4.2 and up
8833,DS-11 form,BUSINESS,,3.0,28000000.0,100.0,Free,0.0,Everyone,Business,2018-04-27,1.7.7,4.1 and up
8834,SmartCircle Remote DS,BUSINESS,,2.0,1600000.0,500.0,Free,0.0,Everyone,Business,2018-05-22,2.983,5.0 and up
8839,DS Vision,BUSINESS,,0.0,38000000.0,5.0,Free,0.0,Everyone,Business,2018-05-21,1.2,4.1 and up
8842,DS - xR,BUSINESS,,2.0,1400000.0,10.0,Free,0.0,Everyone,Business,2017-11-21,1.0,4.4 and up
8849,DS-82 form,BUSINESS,,1.0,28000000.0,100.0,Free,0.0,Everyone,Business,2018-04-27,1.7.7,4.1 and up
8851,DT,LIFESTYLE,,0.0,8900000.0,100.0,Free,0.0,Everyone,Lifestyle,2018-07-24,7.2.2,4.1 and up
8854,DT-CAM,FAMILY,,6.0,9900000.0,1000.0,Free,0.0,Everyone,Entertainment,2017-07-29,1.3,2.2 and up
8868,DT Health,MEDICAL,,1.0,24000000.0,10.0,Free,0.0,Everyone,Medical,2017-11-20,2.0.0,4.3 and up
8870,PAY DT,BUSINESS,,0.0,5300000.0,1.0,Free,0.0,Everyone,Business,2018-02-06,1.1.0,4.0 and up
8871,Test Application DT 02,ART_AND_DESIGN,,0.0,1200000.0,0.0,Free,0.0,Everyone,Art & Design,2017-03-14,4.0,4.2 and up
8872,Eat Right Diet (by Dt Shreya's Family Diet Clinic),HEALTH_AND_FITNESS,,0.0,12000000.0,10.0,Free,0.0,Everyone,Health & Fitness,2018-08-07,1.0.7,5.0 and up
8873,DT Practice,BUSINESS,,6.0,5700000.0,500.0,Free,0.0,Everyone,Business,2017-10-06,1.1.0,4.4 and up
8876,DT Freight,PRODUCTIVITY,,0.0,54000000.0,1.0,Free,0.0,Everyone,Productivity,2017-11-29,8.0,4.0.3 and up
8877,Johor DT Lock Screen,PERSONALIZATION,,13.0,3900000.0,1000.0,Free,0.0,Everyone,Personalization,2018-01-17,1.1,4.0.3 and up
8882,DT Technologies,SHOPPING,,0.0,1300000.0,10.0,Free,0.0,Everyone,Shopping,2018-06-07,1.1,4.4 and up
8884,"""i DT"" Fútbol. Todos Somos Técnicos.",SPORTS,,27.0,3600000.0,500.0,Free,0.0,Everyone,Sports,2017-10-07,0.22,4.1 and up
8885,MasterDT,SPORTS,,24.0,4099999.9999999995,100.0,Free,0.0,Everyone,Sports,2018-06-30,4.1,4.0.3 and up
8921,Voyance du pyromancien,FAMILY,,22.0,16000000.0,5000.0,Free,0.0,Everyone,Entertainment,2018-07-13,1.0.3,4.1 and up
8928,Proverbes du monde,FAMILY,,38.0,2800000.0,10000.0,Free,0.0,Everyone,Entertainment,2018-03-12,1.1.2.0,1.6 and up
8939,DV-4036 by Somikon,PHOTOGRAPHY,,17.0,44000000.0,1000.0,Free,0.0,Everyone,Photography,2017-01-19,0.0.5,4.3 and up
8941,Touch DV,PHOTOGRAPHY,,1.0,11000000.0,50.0,Free,0.0,Everyone,Photography,2017-07-07,10.4,4.2 and up
8965,DV Portfolio,TOOLS,,0.0,16000000.0,50.0,Free,0.0,Everyone,Tools,2017-10-23,1.0,4.1 and up
8968,DV - Digito Verificador,TOOLS,,2.0,4200000.0,500.0,Free,0.0,Everyone,Tools,2017-03-02,1.0,4.0 and up
8969,DV Web Design Tips,PRODUCTIVITY,,1.0,5100000.0,10.0,Free,0.0,Teen,Productivity,2017-10-26,1.0.0,4.1 and up
8973,BlueDV AMBE,COMMUNICATION,,0.0,0.0,1000.0,Free,0.0,Everyone,Communication,2018-05-23,Varies with device,Varies with device
8985,DW,NEWS_AND_MAGAZINES,,0.0,4800000.0,10000.0,Free,0.0,Everyone 10+,News & Magazines,2018-07-13,1.0.5,5.0 and up
8987,DW Espanol,NEWS_AND_MAGAZINES,,0.0,5800000.0,100.0,Free,0.0,Everyone,News & Magazines,2018-06-05,1.0,4.2 and up
8988,News :DW Bangali,NEWS_AND_MAGAZINES,,1.0,6300000.0,10.0,Free,0.0,Everyone,News & Magazines,2018-07-02,1.0,4.1 and up
8999,Fahrschule DW,FAMILY,,5.0,3900000.0,1000.0,Free,0.0,Everyone,Education,2016-04-19,1.2,2.2 and up
9001,DW Tech Tools,BUSINESS,,1.0,5900000.0,100.0,Free,0.0,Everyone,Business,2018-07-24,26.1,4.1 and up
9004,ZAK DW,BUSINESS,,0.0,3000000.0,10.0,Free,0.0,Teen,Business,2015-11-13,1.0,4.1 and up
9009,DW Streaming,SOCIAL,,0.0,0.0,1000.0,Free,0.0,Everyone,Social,2017-05-27,Varies with device,Varies with device
9012,Rose Gold DW Watch Theme,PERSONALIZATION,,1.0,3300000.0,100.0,Free,0.0,Everyone,Personalization,2018-07-25,1.1.1,4.0 and up
9014,DW Uninstall Applications,TOOLS,,0.0,2500000.0,10.0,Free,0.0,Everyone,Tools,2017-02-05,1.0,2.3 and up
9015,Bodyworks DW,HEALTH_AND_FITNESS,,0.0,10000000.0,10.0,Free,0.0,Everyone,Health & Fitness,2018-07-09,4.2.2,4.1 and up
9016,DW Cleaner,TOOLS,,7.0,3000000.0,500.0,Free,0.0,Everyone,Tools,2018-08-05,1.7,4.0 and up
9019,Black Classic DW Watch Theme,PERSONALIZATION,,1.0,2900000.0,100.0,Free,0.0,Everyone,Personalization,2018-07-25,1.1.1,4.0 and up
9020,White Classic Petite Watch Theme for DW,LIFESTYLE,,2.0,3000000.0,500.0,Free,0.0,Everyone,Lifestyle,2018-07-24,1.1.1,4.0 and up
9021,D.W Bien Être,HEALTH_AND_FITNESS,,0.0,40000000.0,10.0,Free,0.0,Everyone,Health & Fitness,2016-04-06,1.0,2.3 and up
9025,KeePass DX,TOOLS,,0.0,0.0,5000.0,Free,0.0,Everyone,Tools,2018-08-02,Varies with device,Varies with device
9030,KeePass DX Pro,TOOLS,,0.0,0.0,100.0,Paid,5.99,Everyone,Tools,2018-08-02,Varies with device,Varies with device
9043,DX Gashacon Sword for Ex-Aid Henshin,FAMILY,,17.0,42000000.0,1000.0,Free,0.0,Everyone,Simulation,2018-07-14,1.0,4.1 and up
9047,DX Simulation for Decade Henshin Belt 2018,FAMILY,,23.0,10000000.0,5000.0,Free,0.0,Everyone,Simulation,2018-08-06,1.6,4.0 and up
9052,Chronolink DX Lite,FAMILY,,2.0,47000000.0,10.0,Free,0.0,Everyone,Puzzle,2017-10-09,1,4.1 and up
9053,Shoot! DX - lights for FREE,GAME,,4.0,0.0,100.0,Free,0.0,Everyone,Action,2018-06-23,Varies with device,Varies with device
9054,Bubble Shooter DX AdFree,FAMILY,,1.0,2100000.0,50.0,Paid,2.99,Everyone,Casual,2016-05-31,1.02,2.3 and up
9058,iCluster - The DX-Cluster database,COMMUNICATION,,0.0,17000000.0,10.0,Paid,0.99,Everyone,Communication,2018-07-26,1.7,6.0 and up
9074,DY Fitness,HEALTH_AND_FITNESS,,0.0,43000000.0,10.0,Free,0.0,Everyone,Health & Fitness,2018-08-06,4.4.1,4.1 and up
9075,dy n fly,LIFESTYLE,,1.0,4800000.0,50.0,Free,0.0,Everyone,Lifestyle,2018-03-05,1.0.3,4.0 and up
9076,Cnady Selfie : You Can Dy Snap Camera,PERSONALIZATION,,8.0,20000000.0,1000.0,Free,0.0,Everyone,Personalization,2018-01-06,2.6,4.1 and up
9077,junainfo.dy.fi,TRAVEL_AND_LOCAL,,8.0,1900000.0,100.0,Free,0.0,Everyone,Travel & Local,2015-10-21,0.0.9,4.0 and up
9083,Displaying You VR,PHOTOGRAPHY,,1.0,67000000.0,50.0,Free,0.0,Everyone,Photography,2016-10-19,3.0.6.2,4.0 and up
9087,DYPhyzio-Physiology Forum,FAMILY,,4.0,1300000.0,100.0,Free,0.0,Everyone,Education,2017-08-22,1.1,4.1 and up
9096,DZ Puzzle,FAMILY,,14.0,47000000.0,10.0,Paid,0.99,Everyone,Puzzle,2017-04-22,1.2,2.3 and up
9097,DZ Mobile Market,SHOPPING,,59.0,6000000.0,10000.0,Free,0.0,Everyone,Shopping,2018-02-01,1.0.3-DzMobile,4.0.3 and up
9101,amm dz,FINANCE,,0.0,14000000.0,1.0,Paid,5.99,Everyone,Finance,2018-07-08,1.0,4.2 and up
9104,Dz kayas,FINANCE,,0.0,14000000.0,1.0,Paid,28.99,Everyone,Finance,2018-07-12,1.0,4.2 and up
9109,DZ-JOKER,GAME,,6.0,18000000.0,100.0,Free,0.0,Everyone,Arcade,2017-05-04,1.0,2.3 and up
9110,Super ball DZ,GAME,,24.0,32000000.0,1000.0,Free,0.0,Teen,Action,2017-09-21,1.0.4,4.1 and up
9113,News Dz,SOCIAL,,3.0,9900000.0,10.0,Free,0.0,Everyone,Social,2017-07-19,1.0,4.0 and up
9115,Currency Exchange DZ,FINANCE,,4.0,2500000.0,1000.0,Free,0.0,Everyone,Finance,2016-11-10,1.0,2.3 and up
9118,DEM DZ,HEALTH_AND_FITNESS,,2.0,957000.0,100.0,Free,0.0,Teen,Health & Fitness,2017-11-13,1.0,2.3.3 and up
9123,ONEC DZ,FAMILY,,40.0,3100000.0,1000.0,Free,0.0,Everyone,Education,2018-06-13,4.0,4.0.3 and up
9125,DZ Urgences,FAMILY,,16.0,1600000.0,500.0,Free,0.0,Everyone,Education,2016-12-21,2.0,4.0 and up
9131,dekoreko-dz,SHOPPING,,16.0,4600000.0,500.0,Free,0.0,Everyone,Shopping,2018-03-03,1.0.0,4.0.3 and up
9133,dz press,NEWS_AND_MAGAZINES,,30.0,10000000.0,1000.0,Free,0.0,Everyone,News & Magazines,2015-07-30,1.8,4.0 and up
9136,Dz Camera,TOOLS,,1.0,33000000.0,10.0,Free,0.0,Everyone,Tools,2017-11-19,1.0,4.3 and up
9137,quran-DZ,SOCIAL,,0.0,6200000.0,10.0,Free,0.0,Teen,Social,2018-06-13,1.1,4.2 and up
9139,DZ Register,PRODUCTIVITY,,0.0,18000000.0,1.0,Free,0.0,Everyone,Productivity,2018-07-31,1.0.6,4.1 and up
9148,Command & Conquer: Rivals,FAMILY,,0.0,0.0,0.0,,0.0,Everyone 10+,Strategy,2018-06-28,Varies with device,Varies with device
9148,Command & Conquer: Rivals,FAMILY,,0.0,0.0,0.0,,0.0,Everyone 10+,Strategy,2018-06-28,Varies with device,Varies with device
9180,Debra Care Conference,BUSINESS,,0.0,30000000.0,50.0,Free,0.0,Everyone,Business,2018-06-15,5.29.02,5.0 and up
9183,EB-TV,SPORTS,,6.0,30000000.0,1000.0,Free,0.0,Everyone,Sports,2018-05-25,2.2.1,4.4 and up
9185,EB Kit,BUSINESS,,4.0,5200000.0,100.0,Free,0.0,Everyone,Business,2018-05-15,1.2,4.1 and up
9189,TNEB Bill Online Payment (Tamil),SOCIAL,,7.0,2300000.0,5000.0,Free,0.0,Teen,Social,2018-07-13,2.0,4.0.3 and up
9190,EB Demo for Android,FAMILY,,0.0,13000000.0,10.0,Free,0.0,Teen,Entertainment,2017-05-17,1.0,4.1 and up
9195,EB-Banking (ersetzt),FINANCE,,24.0,70000000.0,1000.0,Free,0.0,Everyone,Finance,2018-04-18,17.25.11,4.1 and up
9198,EB Remote Deposit,BUSINESS,,0.0,9000000.0,10.0,Free,0.0,Everyone,Business,2018-05-10,5.1,4.1 and up
9199,EB-Chat – For my Events,EVENTS,,2.0,21000000.0,10.0,Free,0.0,Teen,Events,2017-11-16,1.4,3.0 and up
9201,EB Experience,LIFESTYLE,,0.0,1800000.0,1.0,Free,0.0,Everyone,Lifestyle,2017-10-19,1.0,4.0.3 and up
9206,Schlaumeier,BOOKS_AND_REFERENCE,,0.0,688000.0,5.0,Paid,0.99,Everyone,Books & Reference,2015-06-17,0.1,2.3 and up
9209,Eb & flow Yoga Studio,HEALTH_AND_FITNESS,,0.0,7300000.0,10.0,Free,0.0,Everyone,Health & Fitness,2018-07-09,4.2.2,4.1 and up
9210,Audiowalk EB,TRAVEL_AND_LOCAL,,0.0,90000000.0,10.0,Free,0.0,Everyone,Travel & Local,2018-06-30,1.0.1,4.2 and up
9224,TN EC Online New,SOCIAL,,7.0,2300000.0,1000.0,Free,0.0,Teen,Social,2018-07-21,2.1,4.0 and up
9231,Ec Solutions Mobile,BUSINESS,,0.0,4000000.0,10.0,Free,0.0,Everyone,Business,2016-11-20,1.02,4.1 and up
9234,ec-Work,PRODUCTIVITY,,3.0,26000000.0,100.0,Free,0.0,Everyone,Productivity,2018-07-09,1.12,5.0 and up
9235,ec.tv,LIFESTYLE,,0.0,8600000.0,50.0,Free,0.0,Everyone,Lifestyle,2016-11-11,1.0,4.1 and up
9237,EC MANAGER,VIDEO_PLAYERS,,2.0,17000000.0,100.0,Free,0.0,Everyone,Video Players & Editors,2018-06-13,8.3.13.6,4.1 and up
9240,tv-ec,FAMILY,,1.0,3400000.0,50.0,Free,0.0,Everyone,Entertainment,2018-04-07,8.1,4.0.3 and up
9249,EC Designer 2.0,TOOLS,,0.0,12000000.0,50.0,Free,0.0,Everyone,Tools,2018-07-09,0.0.44,4.0 and up
9250,Arrayanes EC,LIFESTYLE,,2.0,7900000.0,100.0,Free,0.0,Everyone,Lifestyle,2018-06-27,3.5,4.4 and up
9252,EC QR,PRODUCTIVITY,,0.0,4000000.0,10.0,Free,0.0,Everyone,Productivity,2018-07-24,1.0.2,4.1 and up
9255,CompactiMa EC pH Calibration,BOOKS_AND_REFERENCE,,0.0,8400000.0,100.0,Free,0.0,Everyone,Books & Reference,2016-12-22,1.1.2,4.1 and up
9257,EC Games Datecs,SPORTS,,76.0,329000.0,10000.0,Free,0.0,Everyone,Sports,2016-02-12,4.4,2.1 and up
