,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
2710,The Coupons App,SHOPPING,4.5,181990.0,,10000000.0,Free,0.0,Everyone,Shopping,2018-04-27,Varies with device,Varies with device
2715,"RetailMeNot - Coupons, Deals & Discount Shopping",SHOPPING,4.4,210208.0,,10000000.0,Free,0.0,Everyone,Shopping,2018-08-01,Varies with device,Varies with device
2716,"Groupon - Shop Deals, Discounts & Coupons",SHOPPING,4.6,1370749.0,,50000000.0,Free,0.0,Teen,Shopping,2018-08-03,Varies with device,Varies with device
2724,Extreme Coupon Finder,SHOPPING,4.1,11798.0,,1000000.0,Free,0.0,Everyone,Shopping,2018-05-10,Varies with device,Varies with device
2725,Checkout 51: Grocery coupons,SHOPPING,4.1,52896.0,,10000000.0,Free,0.0,Everyone,Shopping,2018-06-18,Varies with device,Varies with device
2726,The Coupons App,SHOPPING,4.5,181990.0,,10000000.0,Free,0.0,Everyone,Shopping,2018-04-27,Varies with device,Varies with device
2727,"Shopular: Coupons, Weekly Ads & Shopping Deals",SHOPPING,4.7,57920.0,,1000000.0,Free,0.0,Everyone,Shopping,2018-05-31,Varies with device,Varies with device
2729,Coupons.com – Grocery Coupons & Cash Back Savings,SHOPPING,4.2,24953.0,,1000000.0,Free,0.0,Everyone,Shopping,2018-06-21,Varies with device,Varies with device
2731,"RetailMeNot - Coupons, Deals & Discount Shopping",SHOPPING,4.4,210208.0,,10000000.0,Free,0.0,Everyone,Shopping,2018-08-01,Varies with device,Varies with device
2732,"Groupon - Shop Deals, Discounts & Coupons",SHOPPING,4.6,1370749.0,,50000000.0,Free,0.0,Teen,Shopping,2018-08-03,Varies with device,Varies with device
2733,FidMe Loyalty Cards & Deals at Grocery Supermarket,SHOPPING,4.2,33758.0,,1000000.0,Free,0.0,Everyone,Shopping,2018-08-06,Varies with device,Varies with device
2737,Extreme Coupon Finder,SHOPPING,4.1,11798.0,,1000000.0,Free,0.0,Everyone,Shopping,2018-05-10,Varies with device,Varies with device
2738,eBay: Buy & Sell this Summer - Discover Deals Now!,SHOPPING,4.4,2788923.0,,100000000.0,Free,0.0,Teen,Shopping,2018-07-30,Varies with device,Varies with device
2739,Checkout 51: Grocery coupons,SHOPPING,4.1,52896.0,,10000000.0,Free,0.0,Everyone,Shopping,2018-06-18,Varies with device,Varies with device
2747,The Coupons App,SHOPPING,4.5,181990.0,,10000000.0,Free,0.0,Everyone,Shopping,2018-04-27,Varies with device,Varies with device
2748,"Shopular: Coupons, Weekly Ads & Shopping Deals",SHOPPING,4.7,57920.0,,1000000.0,Free,0.0,Everyone,Shopping,2018-05-31,Varies with device,Varies with device
2750,"Carousell: Snap-Sell, Chat-Buy",SHOPPING,4.3,125783.0,,10000000.0,Free,0.0,Teen,Shopping,2018-08-06,Varies with device,Varies with device
2752,Walmart,SHOPPING,4.4,441473.0,,10000000.0,Free,0.0,Everyone,Shopping,2018-07-30,Varies with device,Varies with device
2756,"AliExpress - Smarter Shopping, Better Living",SHOPPING,4.6,5916569.0,,100000000.0,Free,0.0,Teen,Shopping,2018-08-06,Varies with device,Varies with device
2758,zulily - Shop Daily Deals in Fashion and Home,SHOPPING,4.5,28560.0,,1000000.0,Free,0.0,Everyone,Shopping,2018-07-23,Varies with device,Varies with device
2759,MiniInTheBox Online Shopping,SHOPPING,3.9,34171.0,,1000000.0,Free,0.0,Everyone,Shopping,2018-07-24,Varies with device,Varies with device
2762,Tophatter - 90 Second Auctions,SHOPPING,4.3,105773.0,,10000000.0,Free,0.0,Everyone,Shopping,2018-08-05,Varies with device,4.4 and up
2767,"RetailMeNot - Coupons, Deals & Discount Shopping",SHOPPING,4.4,210208.0,,10000000.0,Free,0.0,Everyone,Shopping,2018-08-01,Varies with device,Varies with device
2772,"Overstock – Home Decor, Furniture Shopping",SHOPPING,4.4,25719.0,,1000000.0,Free,0.0,Teen,Shopping,2018-08-06,Varies with device,Varies with device
2774,eBay: Buy & Sell this Summer - Discover Deals Now!,SHOPPING,4.4,2788923.0,,100000000.0,Free,0.0,Teen,Shopping,2018-07-30,Varies with device,Varies with device
2783,"Groupon - Shop Deals, Discounts & Coupons",SHOPPING,4.6,1370749.0,,50000000.0,Free,0.0,Teen,Shopping,2018-08-03,Varies with device,Varies with device
2784,eBay: Buy & Sell this Summer - Discover Deals Now!,SHOPPING,4.4,2788923.0,,100000000.0,Free,0.0,Teen,Shopping,2018-07-30,Varies with device,Varies with device
2790,"AliExpress - Smarter Shopping, Better Living",SHOPPING,4.6,5917485.0,,100000000.0,Free,0.0,Teen,Shopping,2018-08-06,Varies with device,Varies with device
2798,Boxed Wholesale,SHOPPING,3.8,6380.0,,1000000.0,Free,0.0,Everyone,Shopping,2018-08-02,Varies with device,Varies with device
2808,Google Photos,PHOTOGRAPHY,4.5,10858556.0,,1000000000.0,Free,0.0,Everyone,Photography,2018-08-06,Varies with device,Varies with device
2809,Motorola Camera,PHOTOGRAPHY,3.6,219745.0,,50000000.0,Free,0.0,Everyone,Photography,2016-01-25,Varies with device,Varies with device
2813,"Sweet Snap - live filter, Selfie photo edit",PHOTOGRAPHY,4.5,123029.0,,10000000.0,Free,0.0,Everyone,Photography,2018-08-02,Varies with device,4.0.3 and up
2814,Adobe Photoshop Express:Photo Editor Collage Maker,PHOTOGRAPHY,4.2,914804.0,,50000000.0,Free,0.0,Everyone,Photography,2018-07-22,5.0.508,4.4 and up
2816,B612 - Beauty & Filter Camera,PHOTOGRAPHY,4.4,5282578.0,,100000000.0,Free,0.0,Everyone,Photography,2018-07-30,7.6.5,4.3 and up
2820,Unicorn Photo,PHOTOGRAPHY,3.7,3362.0,,1000000.0,Free,0.0,Everyone,Photography,2018-05-22,Varies with device,4.0 and up
2825,InstaBeauty -Makeup Selfie Cam,PHOTOGRAPHY,4.3,654419.0,,50000000.0,Free,0.0,Everyone,Photography,2018-02-01,Varies with device,4.0.3 and up
2828,Camera360 Lite - Selfie Camera,PHOTOGRAPHY,4.4,221858.0,,10000000.0,Free,0.0,Everyone,Photography,2018-08-01,Varies with device,4.1 and up
2829,Selfie Camera - Photo Editor & Filter & Sticker,PHOTOGRAPHY,4.2,401820.0,,50000000.0,Free,0.0,Everyone,Photography,2018-04-27,Varies with device,Varies with device
2833,YouCam Makeup - Magic Selfie Makeovers,PHOTOGRAPHY,4.6,3337956.0,,100000000.0,Free,0.0,Everyone,Photography,2018-08-06,Varies with device,Varies with device
2836,ASUS Gallery,PHOTOGRAPHY,4.3,125259.0,,50000000.0,Free,0.0,Everyone,Photography,2018-08-02,Varies with device,Varies with device
2839,Pencil Photo Sketch-Sketching Drawing Photo Editor,PHOTOGRAPHY,4.4,16523.0,,1000000.0,Free,0.0,Everyone,Photography,2018-07-30,1.2.31,4.1 and up
2844,Silent Camera [High Quality],PHOTOGRAPHY,4.4,47090.0,,5000000.0,Free,0.0,Everyone,Photography,2018-07-28,Varies with device,Varies with device
2849,YouCam Perfect - Selfie Photo Editor,PHOTOGRAPHY,4.5,1579287.0,,100000000.0,Free,0.0,Everyone,Photography,2018-07-25,Varies with device,Varies with device
2853,Google Photos,PHOTOGRAPHY,4.5,10858538.0,,1000000000.0,Free,0.0,Everyone,Photography,2018-08-06,Varies with device,Varies with device
2858,InstaBeauty -Makeup Selfie Cam,PHOTOGRAPHY,4.3,654418.0,,50000000.0,Free,0.0,Everyone,Photography,2018-02-01,Varies with device,4.0.3 and up
2859,B612 - Beauty & Filter Camera,PHOTOGRAPHY,4.4,5282558.0,,100000000.0,Free,0.0,Everyone,Photography,2018-07-30,7.6.5,4.3 and up
2861,Photo Editor Selfie Camera Filter & Mirror Image,PHOTOGRAPHY,4.3,527247.0,,50000000.0,Free,0.0,Everyone,Photography,2018-02-01,1.6.1,Varies with device
2864,Photo Editor-,PHOTOGRAPHY,4.3,68070.0,,5000000.0,Free,0.0,Everyone,Photography,2018-05-05,Varies with device,Varies with device
2865,"Cymera Camera- Photo Editor, Filter,Collage,Layout",PHOTOGRAPHY,4.4,2418135.0,,100000000.0,Free,0.0,Everyone,Photography,2018-07-12,Varies with device,Varies with device
2867,YouCam Perfect - Selfie Photo Editor,PHOTOGRAPHY,4.5,1579287.0,,100000000.0,Free,0.0,Everyone,Photography,2018-07-25,Varies with device,Varies with device
2869,LINE Camera - Photo editor,PHOTOGRAPHY,4.3,1517369.0,,100000000.0,Free,0.0,Everyone,Photography,2018-03-06,Varies with device,Varies with device
2872,"Candy Camera - selfie, beauty camera, photo editor",PHOTOGRAPHY,4.4,3368649.0,,100000000.0,Free,0.0,Everyone,Photography,2018-07-16,4.47,4.0.3 and up
2884,Google Photos,PHOTOGRAPHY,4.5,10859051.0,,1000000000.0,Free,0.0,Everyone,Photography,2018-08-06,Varies with device,Varies with device
2889,SuperPhoto - Effects & Filters,PHOTOGRAPHY,4.1,43296.0,,5000000.0,Free,0.0,Everyone,Photography,2017-09-20,Varies with device,Varies with device
2897,Photo Editor Pro,PHOTOGRAPHY,4.3,1871416.0,,100000000.0,Free,0.0,Everyone,Photography,2017-12-21,Varies with device,Varies with device
2900,Beauty Makeup Snappy Collage Photo Editor - Lidow,PHOTOGRAPHY,4.5,420973.0,,10000000.0,Free,0.0,Everyone,Photography,2018-08-02,Varies with device,Varies with device
2904,"Cymera Camera- Photo Editor, Filter,Collage,Layout",PHOTOGRAPHY,4.4,2418135.0,,100000000.0,Free,0.0,Everyone,Photography,2018-07-12,Varies with device,Varies with device
2905,Camera MX - Free Photo & Video Camera,PHOTOGRAPHY,4.3,244371.0,,10000000.0,Free,0.0,Everyone,Photography,2018-07-05,Varies with device,Varies with device
2908,Retrica,PHOTOGRAPHY,4.3,6120977.0,,100000000.0,Free,0.0,Everyone,Photography,2018-06-28,6.1.0,Varies with device
2909,"Candy Camera - selfie, beauty camera, photo editor",PHOTOGRAPHY,4.4,3368646.0,,100000000.0,Free,0.0,Everyone,Photography,2018-07-16,4.47,4.0.3 and up
2910,VSCO,PHOTOGRAPHY,4.4,753115.0,,50000000.0,Free,0.0,Everyone,Photography,2018-08-03,71,4.4 and up
2913,Camera FV-5,PHOTOGRAPHY,3.8,16320.0,,100000.0,Paid,3.95,Everyone,Photography,2017-11-10,Varies with device,Varies with device
2916,Photo Editor Selfie Camera Filter & Mirror Image,PHOTOGRAPHY,4.3,527248.0,,50000000.0,Free,0.0,Everyone,Photography,2018-02-01,1.6.1,Varies with device
2921,Photo Editor Pro,PHOTOGRAPHY,4.3,1871421.0,,100000000.0,Free,0.0,Everyone,Photography,2017-12-21,Varies with device,Varies with device
2922,YouCam Makeup - Magic Selfie Makeovers,PHOTOGRAPHY,4.6,3337952.0,,100000000.0,Free,0.0,Everyone,Photography,2018-08-06,Varies with device,Varies with device
2924,Photo Editor-,PHOTOGRAPHY,4.3,68071.0,,5000000.0,Free,0.0,Everyone,Photography,2018-05-05,Varies with device,Varies with device
2926,Mirror Photo:Editor Collage (HD),PHOTOGRAPHY,4.1,373606.0,,10000000.0,Free,0.0,Everyone,Photography,2018-03-27,Varies with device,Varies with device
2928,PhotoDirector Photo Editor App,PHOTOGRAPHY,4.6,714340.0,,10000000.0,Free,0.0,Everyone,Photography,2018-07-28,Varies with device,Varies with device
2929,Pic Collage - Photo Editor,PHOTOGRAPHY,4.6,1451000.0,,50000000.0,Free,0.0,Everyone,Photography,2018-07-19,Varies with device,Varies with device
2931,"Video Editor Music,Cut,No Crop",PHOTOGRAPHY,4.7,2163282.0,,50000000.0,Free,0.0,Everyone,Photography,2018-07-10,Varies with device,Varies with device
2934,Photo Collage Maker,PHOTOGRAPHY,4.3,751766.0,,10000000.0,Free,0.0,Everyone,Photography,2018-05-10,Varies with device,Varies with device
2935,"Cymera Camera- Photo Editor, Filter,Collage,Layout",PHOTOGRAPHY,4.4,2418158.0,,100000000.0,Free,0.0,Everyone,Photography,2018-07-12,Varies with device,Varies with device
2936,Adobe Photoshop Express:Photo Editor Collage Maker,PHOTOGRAPHY,4.2,914917.0,,50000000.0,Free,0.0,Everyone,Photography,2018-07-22,5.0.508,4.4 and up
2939,Photo Collage Editor,PHOTOGRAPHY,4.2,1028637.0,,100000000.0,Free,0.0,Everyone,Photography,2017-12-21,Varies with device,Varies with device
2943,"PhotoGrid: Video & Pic Collage Maker, Photo Editor",PHOTOGRAPHY,4.6,7529865.0,,100000000.0,Free,0.0,Everyone,Photography,2018-08-06,6.71,Varies with device
2944,"Candy Camera - selfie, beauty camera, photo editor",PHOTOGRAPHY,4.4,3368705.0,,100000000.0,Free,0.0,Everyone,Photography,2018-07-16,4.47,4.0.3 and up
2945,YouCam Perfect - Selfie Photo Editor,PHOTOGRAPHY,4.5,1579343.0,,100000000.0,Free,0.0,Everyone,Photography,2018-07-25,Varies with device,Varies with device
2947,Fotor Photo Editor - Photo Collage & Photo Effects,PHOTOGRAPHY,4.5,597068.0,,10000000.0,Free,0.0,Everyone,Photography,2018-07-09,Varies with device,Varies with device
2948,Snapseed,PHOTOGRAPHY,4.5,823109.0,,50000000.0,Free,0.0,Everyone,Photography,2018-06-29,2.19.0.201907232,4.4 and up
2959,ESPN,SPORTS,4.2,521138.0,,10000000.0,Free,0.0,Everyone 10+,Sports,2018-07-19,Varies with device,5.0 and up
2961,LiveScore: Live Sport Updates,SPORTS,4.4,283662.0,,10000000.0,Free,0.0,Everyone,Sports,2018-06-15,Varies with device,4.1 and up
2962,MLB At Bat,SPORTS,4.2,82882.0,,5000000.0,Free,0.0,Everyone,Sports,2018-07-30,Varies with device,Varies with device
2963,NFL,SPORTS,4.1,459795.0,,50000000.0,Free,0.0,Everyone,Sports,2018-08-02,Varies with device,Varies with device
2968,Futbol24,SPORTS,4.3,31908.0,,1000000.0,Free,0.0,Everyone,Sports,2017-09-27,Varies with device,Varies with device
2972,BeSoccer - Soccer Live Score,SPORTS,4.5,152780.0,,10000000.0,Free,0.0,Everyone,Sports,2018-07-18,Varies with device,Varies with device
2973,Sport.pl LIVE,SPORTS,4.4,21733.0,,1000000.0,Free,0.0,Mature 17+,Sports,2018-06-29,Varies with device,Varies with device
2974,FotMob - Live Soccer Scores,SPORTS,4.7,410384.0,,10000000.0,Free,0.0,Everyone,Sports,2018-07-31,Varies with device,Varies with device
2975,Yahoo Fantasy Sports - #1 Rated Fantasy App,SPORTS,4.2,277902.0,,5000000.0,Free,0.0,Mature 17+,Sports,2018-08-02,Varies with device,Varies with device
2976,"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91031.0,,5000000.0,Free,0.0,Everyone,Sports,2018-08-04,Varies with device,5.0 and up
2977,"The Team - Live Sport: football, tennis, rugby ..",SPORTS,4.2,112725.0,,5000000.0,Free,0.0,Everyone,Sports,2018-07-31,Varies with device,Varies with device
2979,Sahadan Live Scores,SPORTS,3.9,63938.0,,5000000.0,Free,0.0,Everyone,Sports,2018-08-06,Varies with device,Varies with device
2980,BBC Sport,SPORTS,4.2,18678.0,,1000000.0,Free,0.0,Everyone,Sports,2018-04-25,Varies with device,Varies with device
2984,Eurosport,SPORTS,4.0,121003.0,,10000000.0,Free,0.0,Everyone,Sports,2018-08-06,Varies with device,Varies with device
2990,Championat,SPORTS,4.3,36490.0,,1000000.0,Free,0.0,Everyone,Sports,2018-07-25,Varies with device,Varies with device
2991,"Bleacher Report: sports news, scores, & highlights",SPORTS,4.4,122282.0,,5000000.0,Free,0.0,Everyone 10+,Sports,2018-07-20,Varies with device,Varies with device
3001,NUsport,SPORTS,3.3,1391.0,,100000.0,Free,0.0,Everyone,Sports,2018-05-04,Varies with device,Varies with device
3003,Mackolik Live Results,SPORTS,3.9,188834.0,,10000000.0,Free,0.0,Everyone,Sports,2018-07-24,Varies with device,Varies with device
3007,"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91031.0,,5000000.0,Free,0.0,Everyone,Sports,2018-08-04,Varies with device,5.0 and up
3008,"Hole19: Golf GPS App, Rangefinder & Scorecard",SPORTS,4.4,6106.0,,100000.0,Free,0.0,Everyone,Sports,2018-08-01,Varies with device,Varies with device
3009,Yahoo Fantasy Sports - #1 Rated Fantasy App,SPORTS,4.2,277900.0,,5000000.0,Free,0.0,Mature 17+,Sports,2018-08-02,Varies with device,Varies with device
3010,ESPN,SPORTS,4.2,521138.0,,10000000.0,Free,0.0,Everyone 10+,Sports,2018-07-19,Varies with device,5.0 and up
3011,NFL,SPORTS,4.1,459795.0,,50000000.0,Free,0.0,Everyone,Sports,2018-08-02,Varies with device,Varies with device
3012,"Bleacher Report: sports news, scores, & highlights",SPORTS,4.4,122282.0,,5000000.0,Free,0.0,Everyone 10+,Sports,2018-07-20,Varies with device,Varies with device
3015,"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91031.0,,5000000.0,Free,0.0,Everyone,Sports,2018-08-04,Varies with device,5.0 and up
3018,ESPN,SPORTS,4.2,521138.0,,10000000.0,Free,0.0,Everyone 10+,Sports,2018-07-19,Varies with device,5.0 and up
3019,MLB At Bat,SPORTS,4.2,82882.0,,5000000.0,Free,0.0,Everyone,Sports,2018-07-30,Varies with device,Varies with device
3020,"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91031.0,,5000000.0,Free,0.0,Everyone,Sports,2018-08-04,Varies with device,5.0 and up
3024,UFC,SPORTS,4.0,30840.0,,1000000.0,Free,0.0,Teen,Sports,2018-05-22,Varies with device,Varies with device
3029,"GolfNow: Tee Time Deals at Golf Courses, Golf GPS",SPORTS,4.5,26102.0,,1000000.0,Free,0.0,Everyone,Sports,2018-05-03,Varies with device,Varies with device
3030,Golf GPS by SwingxSwing,SPORTS,4.6,37167.0,,1000000.0,Free,0.0,Everyone,Sports,2018-07-30,Varies with device,4.4 and up
3035,Golf GPS Rangefinder: Golf Pad,SPORTS,4.6,13098.0,,1000000.0,Free,0.0,Everyone,Sports,2018-07-28,Varies with device,Varies with device
3037,"Hole19: Golf GPS App, Rangefinder & Scorecard",SPORTS,4.4,6106.0,,100000.0,Free,0.0,Everyone,Sports,2018-08-01,Varies with device,Varies with device
3042,Yahoo Fantasy Sports - #1 Rated Fantasy App,SPORTS,4.2,277904.0,,5000000.0,Free,0.0,Mature 17+,Sports,2018-08-02,Varies with device,Varies with device
3048,ESPN,SPORTS,4.2,521140.0,,10000000.0,Free,0.0,Everyone 10+,Sports,2018-07-19,Varies with device,5.0 and up
3050,"Bleacher Report: sports news, scores, & highlights",SPORTS,4.4,122283.0,,5000000.0,Free,0.0,Everyone 10+,Sports,2018-07-20,Varies with device,Varies with device
3053,Tennis Temple - Live Scores,SPORTS,4.6,5305.0,,100000.0,Free,0.0,Everyone,Sports,2018-05-18,Varies with device,Varies with device
3056,"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91033.0,,5000000.0,Free,0.0,Everyone,Sports,2018-08-04,Varies with device,5.0 and up
3060,ESPN,SPORTS,4.2,521140.0,,10000000.0,Free,0.0,Everyone 10+,Sports,2018-07-19,Varies with device,5.0 and up
3061,"Bleacher Report: sports news, scores, & highlights",SPORTS,4.4,122283.0,,5000000.0,Free,0.0,Everyone 10+,Sports,2018-07-20,Varies with device,Varies with device
3062,MLB At Bat,SPORTS,4.2,82883.0,,5000000.0,Free,0.0,Everyone,Sports,2018-07-30,Varies with device,Varies with device
3064,"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91033.0,,5000000.0,Free,0.0,Everyone,Sports,2018-08-04,Varies with device,5.0 and up
3069,FotMob - Live Soccer Scores,SPORTS,4.7,410395.0,,10000000.0,Free,0.0,Everyone,Sports,2018-07-31,Varies with device,Varies with device
3070,Sports Alerts - NFL edition,SPORTS,4.6,11549.0,,100000.0,Free,0.0,Everyone,Sports,2018-07-07,Varies with device,Varies with device
3071,Yahoo Fantasy Sports - #1 Rated Fantasy App,SPORTS,4.2,277904.0,,5000000.0,Free,0.0,Mature 17+,Sports,2018-08-02,Varies with device,Varies with device
3072,ESPN,SPORTS,4.2,521140.0,,10000000.0,Free,0.0,Everyone 10+,Sports,2018-07-19,Varies with device,5.0 and up
3074,NFL,SPORTS,4.1,459797.0,,50000000.0,Free,0.0,Everyone,Sports,2018-08-02,Varies with device,Varies with device
3078,850 Sports News Digest,SPORTS,4.6,539.0,,10000.0,Free,0.0,Everyone,Sports,2016-08-23,Varies with device,Varies with device
3080,"Bleacher Report: sports news, scores, & highlights",SPORTS,4.4,122283.0,,5000000.0,Free,0.0,Everyone 10+,Sports,2018-07-20,Varies with device,Varies with device
3081,MLB At Bat,SPORTS,4.2,82883.0,,5000000.0,Free,0.0,Everyone,Sports,2018-07-30,Varies with device,Varies with device
3084,Cricbuzz - Live Cricket Scores & News,SPORTS,4.5,838765.0,,50000000.0,Free,0.0,Everyone,Sports,2018-05-18,Varies with device,Varies with device
3089,BBC Sport,SPORTS,4.2,18679.0,,1000000.0,Free,0.0,Everyone,Sports,2018-04-25,Varies with device,Varies with device
3090,"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91033.0,,5000000.0,Free,0.0,Everyone,Sports,2018-08-04,Varies with device,5.0 and up
3096,"Univision Deportes: Liga MX, MLS, Fútbol Live",SPORTS,4.2,75545.0,,5000000.0,Free,0.0,Everyone,Sports,2018-07-23,Varies with device,Varies with device
3100,UFC,SPORTS,4.0,30840.0,,1000000.0,Free,0.0,Teen,Sports,2018-05-22,Varies with device,Varies with device
3101,Real Basketball,SPORTS,4.5,1605267.0,,10000000.0,Free,0.0,Everyone,Sports,2016-12-05,Varies with device,Varies with device
3103,trivago: Hotels & Travel,TRAVEL_AND_LOCAL,4.2,219848.0,,50000000.0,Free,0.0,Everyone,Travel & Local,2018-08-02,Varies with device,Varies with device
3104,Hopper - Watch & Book Flights,TRAVEL_AND_LOCAL,4.4,52029.0,,5000000.0,Free,0.0,Everyone,Travel & Local,2018-06-29,Varies with device,5.0 and up
3106,Trip by Skyscanner - City & Travel Guide,TRAVEL_AND_LOCAL,4.1,5150.0,,500000.0,Free,0.0,Everyone,Travel & Local,2018-05-29,Varies with device,Varies with device
3111,Hotels.com: Book Hotel Rooms & Find Vacation Deals,TRAVEL_AND_LOCAL,4.5,260121.0,,10000000.0,Free,0.0,Everyone,Travel & Local,2018-07-04,Varies with device,Varies with device
3112,Booking.com Travel Deals,TRAVEL_AND_LOCAL,4.7,1830388.0,,100000000.0,Free,0.0,Everyone,Travel & Local,2018-08-06,Varies with device,Varies with device
3114,Google Trips - Travel Planner,TRAVEL_AND_LOCAL,4.1,26871.0,,5000000.0,Free,0.0,Everyone,Travel & Local,2018-07-26,1.10.0.205086730,4.1 and up
3115,TripAdvisor Hotels Flights Restaurants Attractions,TRAVEL_AND_LOCAL,4.4,1162837.0,,100000000.0,Free,0.0,Everyone,Travel & Local,2018-08-04,Varies with device,Varies with device
3116,Airbnb,TRAVEL_AND_LOCAL,4.4,359403.0,,10000000.0,Free,0.0,Everyone,Travel & Local,2018-08-02,Varies with device,Varies with device
3117,Maps - Navigate & Explore,TRAVEL_AND_LOCAL,4.3,9235155.0,,1000000000.0,Free,0.0,Everyone,Travel & Local,2018-07-31,Varies with device,Varies with device
3118,trivago: Hotels & Travel,TRAVEL_AND_LOCAL,4.2,219848.0,,50000000.0,Free,0.0,Everyone,Travel & Local,2018-08-02,Varies with device,Varies with device
3121,Google Earth,TRAVEL_AND_LOCAL,4.3,2338655.0,,100000000.0,Free,0.0,Everyone,Travel & Local,2018-06-18,9.2.17.13,4.1 and up
3125,VZ Navigator,TRAVEL_AND_LOCAL,4.0,16101.0,,50000000.0,Free,0.0,Everyone,Travel & Local,2018-01-22,Varies with device,4.2 and up
